sample_id,encryption_count,file_write_rate,registry_modifications,network_connections,process_tree_depth,bruteforce_attempts,usb_access_count,cloud_api_access,phishing_indicator,exploit_indicator,class_id,class_name
sample_04691,241,214.9163373228183,63,17,5,6,21,2,1,1,8,USB/Removable-media Ransom
sample_04693,353,209.35801833361725,21,23,4,2,1,2,1,0,5,Phishing-based Ransom
sample_04694,460,384.0875268920057,62,80,8,6,6,5,0,1,3,Worm-propagating Ransom
sample_04697,1152,482.7811825221508,108,69,9,7,3,5,1,1,4,Human-operated Ransom
sample_04700,300,135.32432031309844,71,96,6,9,1,8,0,0,3,Worm-propagating Ransom
sample_04701,266,133.6261831007837,24,26,4,2,4,0,0,0,8,USB/Removable-media Ransom
sample_04704,16,147.7856530326818,25,21,5,4,6,0,0,0,2,Wiper
sample_04706,482,109.34929559301968,31,30,5,2,4,2,1,0,5,Phishing-based Ransom
sample_04707,721,339.4070410363343,111,109,8,9,1,5,0,0,4,Human-operated Ransom
sample_04708,198,235.7735647862418,63,47,7,13,1,1,0,1,6,RDP Brute-force based
sample_04709,233,196.9198718072674,65,19,5,5,33,0,0,0,8,USB/Removable-media Ransom
sample_04710,1168,360.7225218669868,71,66,8,13,2,5,0,0,4,Human-operated Ransom
sample_04712,401,160.2283691802636,92,76,8,7,3,8,0,0,3,Worm-propagating Ransom
sample_04714,278,157.35550214930208,22,25,2,5,0,2,1,0,5,Phishing-based Ransom
sample_04715,16,199.1352573897342,22,15,4,1,5,3,0,0,2,Wiper
sample_04716,404,287.8908498161062,100,96,8,5,5,2,0,0,3,Worm-propagating Ransom
sample_04718,593,243.21500027217948,61,75,7,7,2,5,0,1,7,Exploit-based Ransom
sample_04721,2,16.440320235564744,12,14,3,3,3,5,0,0,1,Locker
sample_04723,479,100.06747557348716,41,38,3,4,5,4,1,0,5,Phishing-based Ransom
sample_04724,2,24.10577017249314,10,7,4,1,3,4,0,1,1,Locker
sample_04726,11,177.41443671790438,36,13,4,3,4,2,0,0,2,Wiper
sample_04727,277,243.4263976826631,49,39,2,3,3,13,1,0,9,Cloud/SaaS-targeted Ransom
sample_04729,508,372.34141143024345,52,73,7,5,0,8,0,0,3,Worm-propagating Ransom
sample_04730,277,267.8053412801028,55,29,7,0,2,5,1,0,5,Phishing-based Ransom
sample_04731,444,228.2740486417617,61,84,8,3,9,5,0,0,3,Worm-propagating Ransom
sample_04733,527,171.7523391213893,42,28,4,0,5,1,1,1,5,Phishing-based Ransom
sample_04734,1010,373.6307401985275,113,51,8,12,8,1,1,1,4,Human-operated Ransom
sample_04735,298,148.59226330103223,47,24,4,7,0,4,0,0,8,USB/Removable-media Ransom
sample_04736,356,206.45933968153392,38,27,6,4,22,2,0,1,8,USB/Removable-media Ransom
sample_04738,5,22.054112159105827,15,9,3,2,3,2,0,0,1,Locker
sample_04739,47,92.26798405452092,50,27,4,2,34,2,0,0,8,USB/Removable-media Ransom
sample_04740,641,150.2614989757991,56,54,7,7,1,1,0,1,7,Exploit-based Ransom
sample_04741,1057,392.0661212166515,152,38,9,7,6,6,0,0,4,Human-operated Ransom
sample_04742,238,207.91009493076416,61,28,4,3,20,4,0,0,8,USB/Removable-media Ransom
sample_04743,8,137.27234499866535,19,9,5,3,5,5,0,0,2,Wiper
sample_04744,684,256.6518413140127,68,79,6,8,3,2,0,1,7,Exploit-based Ransom
sample_04745,392,155.03015701016872,50,54,8,5,8,3,0,1,7,Exploit-based Ransom
sample_04746,355,163.95223398813874,49,19,6,3,7,18,0,0,9,Cloud/SaaS-targeted Ransom
sample_04747,860,415.232487346374,81,74,8,7,6,2,0,0,4,Human-operated Ransom
sample_04748,874,437.409320494235,41,59,8,5,6,3,0,1,4,Human-operated Ransom
sample_04750,289,202.37922569620352,81,44,7,5,3,4,0,1,7,Exploit-based Ransom
sample_04751,146,113.00974045783774,64,60,4,22,1,6,0,1,6,RDP Brute-force based
sample_04752,594,253.7546812893495,95,83,6,12,6,1,0,1,7,Exploit-based Ransom
sample_04753,337,158.88750603143174,65,46,6,15,4,5,0,0,6,RDP Brute-force based
sample_04758,250,229.18113078892085,84,75,8,1,1,4,1,1,7,Exploit-based Ransom
sample_04759,327,274.3992431086884,64,33,6,4,6,7,0,0,9,Cloud/SaaS-targeted Ransom
sample_04761,202,109.96772777818686,43,16,2,4,1,2,1,1,5,Phishing-based Ransom
sample_04762,435,256.072676240574,88,63,7,7,5,0,0,1,3,Worm-propagating Ransom
sample_04764,4,15.790312693090788,11,13,4,1,2,4,0,0,1,Locker
sample_04765,559,218.50174314268537,65,82,8,2,0,9,1,1,3,Worm-propagating Ransom
sample_04766,71,107.93470687386004,55,39,5,20,3,2,0,0,6,RDP Brute-force based
sample_04767,443,271.8140773793101,46,47,9,4,0,5,0,0,3,Worm-propagating Ransom
sample_04768,284,285.0804060983348,84,86,7,2,7,8,0,0,3,Worm-propagating Ransom
sample_04770,289,222.6441397080427,51,49,6,4,6,25,0,0,9,Cloud/SaaS-targeted Ransom
sample_04772,519,218.70891180681653,81,116,9,7,3,4,1,1,7,Exploit-based Ransom
sample_04773,623,278.942355179987,163,64,8,2,10,6,0,0,4,Human-operated Ransom
sample_04774,337,140.76654595466562,1,39,4,2,28,3,0,1,8,USB/Removable-media Ransom
sample_04777,557,189.76926350722795,86,43,5,4,7,2,0,1,7,Exploit-based Ransom
sample_04778,439,356.791663165777,78,58,7,8,7,4,0,1,7,Exploit-based Ransom
sample_04779,544,211.4612719976832,72,117,8,5,10,4,0,0,3,Worm-propagating Ransom
sample_04781,218,391.9966602189808,125,35,9,9,4,9,0,0,4,Human-operated Ransom
sample_04782,15,66.03191467480465,26,26,3,3,4,5,0,1,2,Wiper
sample_04783,1007,262.2293117958418,157,47,9,5,5,2,0,0,4,Human-operated Ransom
sample_04784,407,235.75314231951083,78,94,9,4,8,5,0,0,3,Worm-propagating Ransom
sample_04786,2,15.035866920831682,18,6,3,4,3,3,0,0,1,Locker
sample_04787,745,368.4325263491387,94,68,7,7,6,5,0,1,4,Human-operated Ransom
sample_04788,234,256.91194632048246,62,88,8,1,6,3,0,0,3,Worm-propagating Ransom
sample_04789,99,145.00880497961623,67,15,2,6,34,1,0,1,8,USB/Removable-media Ransom
sample_04790,496,221.95600850551128,91,67,8,5,4,3,0,1,7,Exploit-based Ransom
sample_04791,7,150.61594296572466,34,15,5,2,3,2,0,0,2,Wiper
sample_04793,426,141.45106594571254,90,81,7,4,5,1,1,0,3,Worm-propagating Ransom
sample_04797,361,219.1261448822173,28,20,5,0,3,13,1,0,9,Cloud/SaaS-targeted Ransom
sample_04798,384,97.3339131391355,43,19,7,3,3,22,0,1,9,Cloud/SaaS-targeted Ransom
sample_04799,183,108.37110836570628,50,78,6,22,2,3,0,0,6,RDP Brute-force based
sample_04800,1377,307.6631771095757,162,57,6,10,5,3,0,0,4,Human-operated Ransom
sample_04801,531,180.3100631927415,81,35,6,8,3,5,0,1,7,Exploit-based Ransom
sample_04803,639,501.5629105059,104,44,10,10,0,4,0,1,4,Human-operated Ransom
sample_04804,386,184.0712564886637,34,27,5,1,2,2,1,0,5,Phishing-based Ransom
sample_04805,346,151.28732541840986,45,15,3,0,3,2,1,0,5,Phishing-based Ransom
sample_04806,290,289.2903879370459,108,31,9,9,7,8,0,1,4,Human-operated Ransom
sample_04807,324,133.06702980323263,56,30,4,4,2,2,1,0,5,Phishing-based Ransom
sample_04808,12,104.69890818415122,30,19,6,3,5,3,0,0,2,Wiper
sample_04809,1289,428.04570068304633,157,47,10,5,6,3,0,0,4,Human-operated Ransom
sample_04810,555,182.4915594877972,28,57,7,8,7,4,0,1,7,Exploit-based Ransom
sample_04812,625,313.37619662443683,128,64,8,6,6,5,1,0,4,Human-operated Ransom
sample_04814,250,159.96155610995757,51,28,6,4,32,3,0,1,8,USB/Removable-media Ransom
sample_04815,171,98.07155708808476,43,28,6,0,3,3,1,0,5,Phishing-based Ransom
sample_04816,494,270.12205162046666,70,78,6,6,6,5,0,1,7,Exploit-based Ransom
sample_04817,893,402.5089058096602,129,87,9,7,7,8,0,0,4,Human-operated Ransom
sample_04818,522,172.07276787398538,78,102,8,9,0,0,0,1,7,Exploit-based Ransom
sample_04819,379,194.85652984163835,51,58,7,4,7,0,0,1,3,Worm-propagating Ransom
sample_04820,861,384.9656256503328,124,46,9,6,4,9,0,0,4,Human-operated Ransom
sample_04821,359,176.07788098472946,64,65,9,11,1,1,0,1,3,Worm-propagating Ransom
sample_04822,674,329.58313940769506,137,76,7,6,4,4,1,0,4,Human-operated Ransom
sample_04823,12,176.79981653112327,37,12,3,4,5,3,0,0,2,Wiper
sample_04824,1290,283.6012378363688,116,27,8,15,6,6,0,1,4,Human-operated Ransom
sample_04825,6,19.8553458620141,15,22,3,2,2,1,0,0,1,Locker
sample_04826,264,65.31336478944604,79,31,5,18,5,1,0,1,6,RDP Brute-force based
sample_04829,802,388.5612217356031,75,29,7,5,7,7,0,0,4,Human-operated Ransom
sample_04830,941,417.27072040952993,88,73,10,7,6,7,0,1,4,Human-operated Ransom
sample_04831,173,230.2515919485049,51,40,3,2,6,2,1,0,8,USB/Removable-media Ransom
sample_04832,227,57.104060443306295,35,37,6,2,3,1,1,0,5,Phishing-based Ransom
sample_04833,430,182.4330706167342,103,56,7,6,5,2,0,1,7,Exploit-based Ransom
sample_04834,300,169.23660628861447,84,44,6,10,7,5,0,1,7,Exploit-based Ransom
sample_04837,283,227.2710224166977,43,20,4,1,22,1,0,1,8,USB/Removable-media Ransom
sample_04838,99,161.00633195671273,42,36,4,1,5,2,1,0,5,Phishing-based Ransom
sample_04839,189,416.9954712230692,107,96,7,9,9,5,0,0,4,Human-operated Ransom
sample_04840,1111,434.9335370501967,90,74,10,9,8,5,0,1,4,Human-operated Ransom
sample_04841,211,306.8098448445776,65,47,8,4,3,4,0,0,3,Worm-propagating Ransom
sample_04842,370,182.9087393472392,93,55,8,6,4,3,0,1,7,Exploit-based Ransom
sample_04843,13,130.30720189132498,28,21,4,3,5,3,0,0,2,Wiper
sample_04844,4,12.87365376065031,8,6,3,2,3,2,0,0,1,Locker
sample_04846,385,179.6296612663146,67,14,5,2,7,15,1,1,9,Cloud/SaaS-targeted Ransom
sample_04847,11,191.16786823054892,35,19,5,3,1,4,0,0,2,Wiper
sample_04848,252,252.58618489929484,72,76,8,5,9,4,0,1,3,Worm-propagating Ransom
sample_04852,385,164.942211667986,59,28,3,5,2,3,1,1,5,Phishing-based Ransom
sample_04853,2,25.020783308567847,14,0,3,2,3,6,0,1,1,Locker
sample_04854,321,203.06341774531512,76,95,7,7,9,5,0,1,3,Worm-propagating Ransom
sample_04855,321,278.0943363667914,82,92,7,3,2,14,0,1,3,Worm-propagating Ransom
sample_04856,300,198.60886376987196,53,18,5,1,4,5,1,0,6,RDP Brute-force based
sample_04857,8,223.6620237395432,29,19,6,2,3,2,0,0,2,Wiper
sample_04858,933,373.48971667629127,99,68,9,2,8,4,1,0,4,Human-operated Ransom
sample_04859,5,29.20349953591147,7,8,1,1,1,3,0,0,1,Locker
sample_04860,357,358.18426101156507,61,69,7,4,7,6,0,0,3,Worm-propagating Ransom
sample_04861,246,205.98717848531177,42,34,3,6,24,4,0,0,8,USB/Removable-media Ransom
sample_04863,247,160.24850541901446,36,53,5,15,2,4,0,1,6,RDP Brute-force based
sample_04864,412,253.13836510370547,69,24,6,6,1,27,0,1,9,Cloud/SaaS-targeted Ransom
sample_04865,319,227.81136845296703,100,31,6,2,3,9,0,0,9,Cloud/SaaS-targeted Ransom
sample_04866,771,440.09814339717775,154,67,9,12,3,6,0,1,4,Human-operated Ransom
sample_04867,269,275.86160477932583,25,33,4,1,25,4,0,1,8,USB/Removable-media Ransom
sample_04868,698,329.48175545620035,126,52,9,6,0,4,0,0,4,Human-operated Ransom
sample_04869,650,283.3264391574403,71,71,7,6,3,3,0,1,7,Exploit-based Ransom
sample_04870,670,272.72338874386344,116,57,10,9,3,8,0,0,4,Human-operated Ransom
sample_04872,331,168.33772040250045,41,30,4,3,3,1,1,0,5,Phishing-based Ransom
sample_04873,697,305.9575265749625,72,77,5,4,1,2,1,1,7,Exploit-based Ransom
sample_04874,307,285.9283245269034,45,28,4,4,28,4,0,0,8,USB/Removable-media Ransom
sample_04875,147,158.49423860065212,35,12,7,5,0,0,0,0,8,USB/Removable-media Ransom
sample_04876,629,377.839178802647,147,79,8,2,5,8,0,0,4,Human-operated Ransom
sample_04877,1009,520.9315617220345,118,5,7,11,3,5,0,0,4,Human-operated Ransom
sample_04878,726,369.0119412224687,115,46,8,6,0,4,0,0,4,Human-operated Ransom
sample_04879,428,209.1755517623001,41,89,8,6,6,7,1,0,3,Worm-propagating Ransom
sample_04881,910,219.06881161378905,140,62,7,9,10,4,0,0,4,Human-operated Ransom
sample_04882,5,20.708449295324755,15,6,3,1,0,1,0,0,1,Locker
sample_04884,219,160.29000807449094,70,82,5,23,3,4,0,0,6,RDP Brute-force based
sample_04885,339,322.11829850154584,37,86,7,7,5,8,0,1,3,Worm-propagating Ransom
sample_04886,326,307.6684451468806,31,37,3,3,5,23,0,0,9,Cloud/SaaS-targeted Ransom
sample_04890,677,238.9208534765072,79,81,7,6,4,4,0,1,7,Exploit-based Ransom
sample_04891,924,424.05513699644143,138,46,8,5,4,8,0,0,4,Human-operated Ransom
sample_04893,405,155.08856991062697,45,38,6,2,6,0,0,0,9,Cloud/SaaS-targeted Ransom
sample_04894,808,421.0363154205714,109,77,7,9,6,5,0,0,4,Human-operated Ransom
sample_04895,447,258.77057928649424,78,83,8,4,8,7,0,0,3,Worm-propagating Ransom
sample_04900,1062,412.4398172870939,144,73,9,5,6,3,1,0,4,Human-operated Ransom
sample_04901,203,216.8636178242708,51,25,5,3,12,3,0,0,8,USB/Removable-media Ransom
sample_04902,6,22.4117309298041,11,4,5,0,0,2,0,0,1,Locker
sample_04903,4,17.363461180305197,6,8,4,1,4,5,0,0,1,Locker
sample_04907,151,221.64051165885027,58,55,5,22,4,8,0,0,6,RDP Brute-force based
sample_04908,7,23.426106213376965,14,7,2,3,1,2,0,0,1,Locker
sample_04909,361,280.98264945782347,106,54,6,2,7,6,0,1,3,Worm-propagating Ransom
sample_04911,250,81.15918047624245,79,11,4,0,17,5,0,0,8,USB/Removable-media Ransom
sample_04912,477,219.4073293543977,76,74,7,11,8,5,0,1,7,Exploit-based Ransom
sample_04915,629,269.58333288408767,23,58,6,6,5,4,0,1,7,Exploit-based Ransom
sample_04916,337,135.667479942542,30,20,4,3,2,3,0,0,5,Phishing-based Ransom
sample_04917,3,132.19145749079183,24,13,5,3,5,5,0,0,2,Wiper
sample_04918,5,18.322660141754085,12,12,4,2,2,3,0,0,1,Locker
sample_04920,256,107.6312197243552,28,33,6,4,1,0,0,0,5,Phishing-based Ransom
sample_04921,277,225.56191359755417,99,79,4,3,5,2,0,1,7,Exploit-based Ransom
sample_04922,690,153.25954251884482,62,49,6,3,7,3,0,1,7,Exploit-based Ransom
sample_04924,191,118.70274707580646,80,55,5,1,6,14,1,0,9,Cloud/SaaS-targeted Ransom
sample_04925,3,12.54752488316046,10,10,4,3,4,3,0,0,1,Locker
sample_04927,134,216.5993538431461,34,38,4,4,2,1,1,0,5,Phishing-based Ransom
sample_04928,863,418.63141274964033,86,52,8,6,4,2,0,0,4,Human-operated Ransom
sample_04929,712,296.1009540566985,132,33,7,9,8,0,0,0,4,Human-operated Ransom
sample_04930,412,381.6195353916676,62,90,7,7,1,7,0,0,3,Worm-propagating Ransom
sample_04931,530,132.54427381712588,57,20,5,2,2,6,1,0,5,Phishing-based Ransom
sample_04932,411,313.015810635375,122,74,7,5,6,6,0,0,3,Worm-propagating Ransom
sample_04933,155,177.6726273180011,80,49,6,14,1,5,0,0,6,RDP Brute-force based
sample_04934,147,124.98350147875772,13,34,6,3,3,2,1,0,5,Phishing-based Ransom
sample_04935,248,186.5264149512048,65,27,5,20,4,4,0,0,6,RDP Brute-force based
sample_04936,991,489.0597569957861,113,41,8,5,4,0,1,0,4,Human-operated Ransom
sample_04940,549,246.09301424058495,41,93,5,7,0,3,0,1,7,Exploit-based Ransom
sample_04941,772,484.2526107985663,141,47,8,11,3,2,1,1,4,Human-operated Ransom
sample_04942,660,268.75529021388047,26,61,7,9,1,0,1,1,7,Exploit-based Ransom
sample_04944,240,116.8418495340425,58,31,5,2,3,3,1,0,5,Phishing-based Ransom
sample_04947,395,118.77270508515156,67,66,9,2,4,6,1,0,3,Worm-propagating Ransom
sample_04948,334,151.2397711186136,23,27,5,3,5,3,1,0,5,Phishing-based Ransom
sample_04950,407,341.8991573183241,90,71,5,5,2,0,0,1,7,Exploit-based Ransom
sample_04951,8,124.92103008243662,28,7,6,3,2,0,0,0,2,Wiper
sample_04954,303,125.38966285580037,58,31,6,3,6,19,0,1,9,Cloud/SaaS-targeted Ransom
sample_04955,482,332.57539551720487,55,26,6,5,4,22,0,1,9,Cloud/SaaS-targeted Ransom
sample_04956,12,188.48925556969004,38,16,5,3,4,2,0,0,2,Wiper
sample_04958,432,30.853171160144555,46,16,6,3,5,3,1,1,5,Phishing-based Ransom
sample_04959,5,27.05192291918845,17,8,2,1,5,5,0,0,1,Locker
sample_04960,386,202.74938274175355,64,26,5,3,4,23,1,0,9,Cloud/SaaS-targeted Ransom
sample_04961,970,242.03744175916572,91,28,9,3,7,6,0,0,4,Human-operated Ransom
sample_04962,328,178.4822321008841,44,25,5,3,4,3,1,0,5,Phishing-based Ransom
sample_04963,409,193.0008732327013,74,53,7,10,5,2,0,0,3,Worm-propagating Ransom
sample_04964,565,363.0323741734961,66,73,5,5,4,0,0,0,3,Worm-propagating Ransom
sample_04965,662,221.95997454893111,66,35,8,6,0,4,0,1,7,Exploit-based Ransom
sample_04969,250,52.84816347658429,39,26,6,6,24,4,0,0,8,USB/Removable-media Ransom
sample_04970,134,190.125277748228,50,47,6,22,4,2,0,0,6,RDP Brute-force based
sample_04971,287,233.3501983371287,40,37,5,2,5,3,1,1,5,Phishing-based Ransom
sample_04972,1302,496.4449761116267,122,66,9,8,4,10,0,1,4,Human-operated Ransom
sample_04973,726,351.14952690256047,85,70,8,2,3,5,0,1,4,Human-operated Ransom
sample_04976,902,295.5790796213498,106,54,9,10,3,4,0,1,4,Human-operated Ransom
sample_04977,153,206.85233848722015,55,50,4,15,7,0,0,0,6,RDP Brute-force based
sample_04979,350,92.32765733411634,79,71,6,6,2,0,0,1,7,Exploit-based Ransom
sample_04980,246,225.1068617398368,48,23,5,10,5,3,1,0,6,RDP Brute-force based
sample_04982,465,252.6537406429124,38,36,6,3,2,13,1,0,9,Cloud/SaaS-targeted Ransom
sample_04983,4,26.292806071445234,0,0,5,2,4,3,0,0,1,Locker
sample_04984,330,80.25995577697215,15,8,4,1,2,5,1,0,5,Phishing-based Ransom
sample_04986,302,188.3131178995007,55,38,7,7,0,3,1,1,7,Exploit-based Ransom
sample_04989,983,322.23780470832594,131,47,8,7,3,8,0,0,4,Human-operated Ransom
sample_04992,266,129.5366547562453,43,33,4,2,4,3,1,0,5,Phishing-based Ransom
sample_04994,564,274.24517410254515,101,72,7,3,2,7,0,1,7,Exploit-based Ransom
sample_04996,515,217.0541753160458,28,45,6,2,5,23,0,1,9,Cloud/SaaS-targeted Ransom
sample_04997,398,154.93166964669786,50,44,4,4,2,2,1,0,5,Phishing-based Ransom
sample_04999,656,460.6971313287975,154,45,8,10,4,7,0,0,4,Human-operated Ransom
sample_05001,370,273.62445654081614,150,112,9,5,4,1,0,0,4,Human-operated Ransom
sample_05002,1084,447.004868220878,150,55,8,4,6,5,0,0,4,Human-operated Ransom
sample_05004,938,366.36156790015366,165,49,8,13,1,4,0,0,4,Human-operated Ransom
sample_05006,803,228.92636031851296,80,30,10,12,3,2,0,1,4,Human-operated Ransom
sample_05008,752,191.70385061840196,41,65,6,8,1,5,0,1,7,Exploit-based Ransom
sample_05009,202,209.84623166189013,58,36,3,6,0,4,1,0,8,USB/Removable-media Ransom
sample_05012,409,192.01748076358865,37,35,4,2,3,3,1,1,5,Phishing-based Ransom
sample_05014,289,228.10183522909364,70,31,5,5,25,2,0,0,8,USB/Removable-media Ransom
sample_05015,281,233.33569716556596,51,23,6,4,0,0,0,0,8,USB/Removable-media Ransom
sample_05016,533,390.0839200504616,153,54,8,6,6,1,0,1,4,Human-operated Ransom
sample_05017,252,274.18347323984915,79,26,6,16,4,3,0,0,6,RDP Brute-force based
sample_05018,1113,313.7686062265497,100,65,8,0,4,2,0,0,4,Human-operated Ransom
sample_05019,537,165.8713898005195,44,76,6,8,0,6,1,1,7,Exploit-based Ransom
sample_05020,301,268.38611477835974,64,59,7,5,8,8,0,0,3,Worm-propagating Ransom
sample_05023,8,233.23268576080028,21,20,5,2,8,7,0,0,2,Wiper
sample_05024,248,134.49406367862167,29,29,3,4,4,1,1,0,5,Phishing-based Ransom
sample_05025,479,151.5232406069371,88,49,4,7,2,3,0,1,7,Exploit-based Ransom
sample_05026,261,156.16971180157907,86,48,6,23,4,5,0,0,6,RDP Brute-force based
sample_05027,4,18.12436370679689,12,6,4,2,2,4,0,0,1,Locker
sample_05028,222,270.41603010346,66,26,4,3,32,2,0,0,8,USB/Removable-media Ransom
sample_05029,1268,379.99920936359126,100,32,9,8,7,1,0,0,4,Human-operated Ransom
sample_05030,273,294.09968752161745,47,23,4,3,28,2,0,0,8,USB/Removable-media Ransom
sample_05031,261,273.6507617436514,78,43,7,4,4,16,0,0,9,Cloud/SaaS-targeted Ransom
sample_05033,517,193.52734506754868,75,57,8,9,11,6,0,1,3,Worm-propagating Ransom
sample_05034,627,239.43558907693975,93,64,10,0,7,8,0,0,4,Human-operated Ransom
sample_05035,429,291.3222973451664,60,29,5,6,5,0,0,1,9,Cloud/SaaS-targeted Ransom
sample_05036,609,405.11138763444586,137,77,10,5,7,3,1,0,4,Human-operated Ransom
sample_05037,468,303.7582970485209,79,103,7,9,7,8,0,0,3,Worm-propagating Ransom
sample_05038,502,201.6235271427536,34,77,7,6,6,11,1,0,3,Worm-propagating Ransom
sample_05039,530,239.1819508513628,65,56,6,4,5,3,1,1,7,Exploit-based Ransom
sample_05040,436,152.26736121217894,63,27,7,2,0,17,0,1,9,Cloud/SaaS-targeted Ransom
sample_05043,568,173.4961108481222,84,112,7,9,3,6,0,0,3,Worm-propagating Ransom
sample_05046,445,163.58486356270862,86,60,8,7,3,2,1,1,7,Exploit-based Ransom
sample_05047,371,247.3441021779908,47,33,5,6,1,7,0,0,9,Cloud/SaaS-targeted Ransom
sample_05049,475,243.28829401225104,61,71,7,9,2,4,0,1,7,Exploit-based Ransom
sample_05050,303,236.5815002539444,57,71,4,11,4,4,0,0,6,RDP Brute-force based
sample_05051,574,326.38775726385325,53,75,8,3,9,4,0,0,3,Worm-propagating Ransom
sample_05052,8,206.29652624782344,33,31,4,2,5,3,0,1,2,Wiper
sample_05054,8,57.01232753610995,31,15,5,3,1,7,0,0,2,Wiper
sample_05055,286,132.51508154109666,62,32,5,2,2,3,1,1,5,Phishing-based Ransom
sample_05056,256,206.46371173339224,40,25,4,1,4,6,1,0,5,Phishing-based Ransom
sample_05057,1110,394.0159238147479,114,43,8,9,4,1,0,1,4,Human-operated Ransom
sample_05058,205,194.6106557972356,84,36,6,11,0,3,0,1,6,RDP Brute-force based
sample_05059,267,169.03258148702304,50,18,4,4,4,1,1,0,5,Phishing-based Ransom
sample_05060,7,15.225509988788357,8,9,2,1,3,1,0,1,1,Locker
sample_05061,752,369.1977966997708,93,55,8,0,7,0,0,0,4,Human-operated Ransom
sample_05062,345,247.83967839661256,99,67,8,10,6,5,0,0,4,Human-operated Ransom
sample_05063,255,280.3190268395484,84,102,7,9,3,6,0,0,3,Worm-propagating Ransom
sample_05064,339,175.06698665024345,14,34,2,2,3,1,1,0,5,Phishing-based Ransom
sample_05066,142,203.4094118211345,53,69,8,20,0,2,0,0,6,RDP Brute-force based
sample_05068,873,344.6256892765115,131,64,8,4,3,4,0,1,4,Human-operated Ransom
sample_05071,226,226.575668150418,47,48,3,1,3,3,1,0,5,Phishing-based Ransom
sample_05073,931,328.28964847895867,67,51,8,8,3,3,0,0,4,Human-operated Ransom
sample_05074,492,151.77871771271643,32,26,3,2,2,2,1,0,5,Phishing-based Ransom
sample_05076,312,155.7710350800821,63,28,3,1,4,3,1,0,5,Phishing-based Ransom
sample_05078,1133,490.4370470437604,142,51,10,9,5,3,0,0,4,Human-operated Ransom
sample_05079,356,211.8029248297062,55,32,6,2,5,4,0,0,9,Cloud/SaaS-targeted Ransom
sample_05080,328,138.89554719459363,68,33,4,2,0,2,1,0,5,Phishing-based Ransom
sample_05081,542,273.4466765425602,97,81,9,9,3,6,0,1,3,Worm-propagating Ransom
sample_05082,632,474.49715839660166,125,24,5,7,3,5,0,0,4,Human-operated Ransom
